timestamp,host,logfile,rawLogLine
05:30:53.595,AWS EKS,,"{""time"": ""2026-02-01 00:00:53.595"", ""logStream"": ""kube-apiserver-audit-804d07f95d87611a1f7cda37a168f702"", ""awsAccountID"": ""482341158969"", ""logGroupName"": ""/aws/eks/neo-dev-eks-cluster-qa/cluster"", ""clusterName"": ""neo-dev-eks-cluster-qa"", ""kind"": ""Event"", ""apiVersion"": ""audit.k8s.io/v1"", ""level"": ""RequestResponse"", ""auditID"": ""3a716e4b-f848-4664-a427-ec93821f968d"", ""stage"": ""ResponseComplete"", ""requestURI"": ""/apis/apps/v1/namespaces/velero/replicasets/mpokket-velero-6545c4bd47/status"", ""verb"": ""update"", ""user"": {""username"": ""system:serviceaccount:kube-system:replicaset-controller"", ""uid"": ""74d6a051-950f-475a-be9c-f26be870253f"", ""groups"": [""system:serviceaccounts"", ""system:serviceaccounts:kube-system"", ""system:authenticated""], ""extra"": {""authentication.kubernetes.io/credential-id"": [""JTI=bb2b6cce-ccb1-467c-a946-16a5bda36551""]}}, ""sourceIPs"": [""172.16.36.132""], ""userAgent"": ""kube-controller-manager/v1.32.9 (linux/amd64) kubernetes/df1bacd/system:serviceaccount:kube-system:replicaset-controller"", ""objectRef"": {""resource"": ""replicasets"", ""namespace"": ""velero"", ""name"": ""mpokket-velero-6545c4bd47"", ""uid"": ""fa1c1d0c-b7ed-4461-9e76-6326d06cdc35"", ""apiGroup"": ""apps"", ""apiVersion"": ""v1"", ""resourceVersion"": ""912254570"", ""subresource"": ""status""}, ""responseStatus"": {""metadata"": {}, ""code"": 200}, ""requestObject"": {""kind"": ""ReplicaSet"", ""apiVersion"": ""apps/v1"", ""metadata"": {""name"": ""mpokket-velero-6545c4bd47"", ""namespace"": ""velero"", ""uid"": ""fa1c1d0c-b7ed-4461-9e76-6326d06cdc35"", ""resourceVersion"": ""912254570"", ""generation"": 1, ""creationTimestamp"": ""2025-05-19T12:02:59Z"", ""labels"": {""app.kubernetes.io/instance"": ""velero"", ""app.kubernetes.io/managed-by"": ""Helm"", ""app.kubernetes.io/name"": ""mpokket-velero"", ""app.kubernetes.io/version"": ""1.16.0"", ""helm.sh/chart"": ""velero-9.1.2"", ""name"": ""velero"", ""pod-template-hash"": ""6545c4bd47""}, ""annotations"": {""deployment.kubernetes.io/desired-replicas"": ""1"", ""deployment.kubernetes.io/max-replicas"": ""1"", ""deployment.kubernetes.io/revision"": ""1"", ""meta.helm.sh/release-name"": ""velero"", ""meta.helm.sh/release-namespace"": ""velero""}, ""ownerReferences"": [{""apiVersion"": ""apps/v1"", ""kind"": ""Deployment"", ""name"": ""mpokket-velero"", ""uid"": ""42e19d6d-3197-465b-a319-798da65e2e77"", ""controller"": true, ""blockOwnerDeletion"": true}]}, ""spec"": {""replicas"": 1, ""selector"": {""matchLabels"": {""app.kubernetes.io/instance"": ""velero"", ""app.kubernetes.io/name"": ""mpokket-velero"", ""pod-template-hash"": ""6545c4bd47""}}, ""template"": {""metadata"": {""creationTimestamp"": null, ""labels"": {""app.kubernetes.io/instance"": ""velero"", ""app.kubernetes.io/managed-by"": ""Helm"", ""app.kubernetes.io/name"": ""mpokket-velero"", ""app.kubernetes.io/version"": ""1.16.0"", ""helm.sh/chart"": ""velero-9.1.2"", ""name"": ""velero"", ""pod-template-hash"": ""6545c4bd47""}, ""annotations"": {""checksum/secret"": ""b9754ca4d83dab2f2e3ce5d2f763c69ed92c2298dc2737084680716557250af3"", ""prometheus.io/path"": ""/metrics"", ""prometheus.io/port"": ""8085"", ""prometheus.io/scrape"": ""true""}}, ""spec"": {""volumes"": [{""name"": ""cloud-credentials"", ""secret"": {""secretName"": ""mpokket-velero"", ""defaultMode"": 420}}, {""name"": ""plugins"", ""emptyDir"": {}}, {""name"": ""scratch"", ""emptyDir"": {}}], ""initContainers"": [{""name"": ""velero-plugin-for-aws"", ""image"": ""velero/velero-plugin-for-aws:v1.10.0"", ""resources"": {}, ""volumeMounts"": [{""name"": ""plugins"", ""mountPath"": ""/target""}], ""terminationMessagePath"": ""/dev/termination-log"", ""terminationMessagePolicy"": ""File"", ""imagePullPolicy"": ""IfNotPresent""}], ""containers"": [{""name"": ""velero"", ""image"": ""velero/velero:v1.16.0"", ""command"": [""/velero""], ""args"": [""server"", ""--uploader-type=kopia"", ""--keep-latest-maintenance-jobs=3""], ""ports"": [{""name"": ""http-monitoring"", ""containerPort"": 8085, ""protocol"": ""TCP""}], ""env"": [{""name"": ""VELERO_SCRATCH_DIR"", ""value"": ""/scratch""}, {""name"": ""VELERO_NAMESPACE"", ""valueFrom"": {""fieldRef"": {""apiVersion"": ""v1"", ""fieldPath"": ""metadata.namespace""}}}, {""name"": ""LD_LIBRARY_PATH"", ""value"": ""/plugins""}, {""name"": ""AWS_SHARED_CREDENTIALS_FILE"", ""value"": ""/credentials/cloud""}, {""name"": ""GOOGLE_APPLICATION_CREDENTIALS"", ""value"": ""/credentials/cloud""}, {""name"": ""AZURE_CREDENTIALS_FILE"", ""value"": ""/credentials/cloud""}, {""name"": ""ALIBABA_CLOUD_CREDENTIALS_FILE"", ""value"": ""/credentials/cloud""}], ""resources"": {""limits"": {""cpu"": ""100m"", ""memory"": ""128Mi""}, ""requests"": {""cpu"": ""100m"", ""memory"": ""128Mi""}}, ""volumeMounts"": [{""name"": ""plugins"", ""mountPath"": ""/plugins""}, {""name"": ""cloud-credentials"", ""mountPath"": ""/credentials""}, {""name"": ""scratch"", ""mountPath"": ""/scratch""}], ""livenessProbe"": {""httpGet"": {""path"": ""/metrics"", ""port"": ""http-monitoring"", ""scheme"": ""HTTP""}, ""initialDelaySeconds"": 10, ""timeoutSeconds"": 5, ""periodSeconds"": 30, ""successThreshold"": 1, ""failureThreshold"": 5}, ""readinessProbe"": {""httpGet"": {""path"": ""/metrics"", ""port"": ""http-monitoring"", ""scheme"": ""HTTP""}, ""initialDelaySeconds"": 10, ""timeoutSeconds"": 5, ""periodSeconds"": 30, ""successThreshold"": 1, ""failureThreshold"": 5}, ""terminationMessagePath"": ""/dev/termination-log"", ""terminationMessagePolicy"": ""File"", ""imagePullPolicy"": ""IfNotPresent""}], ""restartPolicy"": ""Always"", ""terminationGracePeriodSeconds"": 3600, ""dnsPolicy"": ""ClusterFirst"", ""serviceAccountName"": ""mpokket-velero-server"", ""serviceAccount"": ""mpokket-velero-server"", ""automountServiceAccountToken"": true, ""securityContext"": {}, ""schedulerName"": ""default-scheduler""}}}, ""status"": {""replicas"": 1, ""fullyLabeledReplicas"": 1, ""observedGeneration"": 1}}, ""responseObject"": {""kind"": ""ReplicaSet"", ""apiVersion"": ""apps/v1"", ""metadata"": {""name"": ""mpokket-velero-6545c4bd47"", ""namespace"": ""velero"", ""uid"": ""fa1c1d0c-b7ed-4461-9e76-6326d06cdc35"", ""resourceVersion"": ""913446241"", ""generation"": 1, ""creationTimestamp"": ""2025-05-19T12:02:59Z"", ""labels"": {""app.kubernetes.io/instance"": ""velero"", ""app.kubernetes.io/managed-by"": ""Helm"", ""app.kubernetes.io/name"": ""mpokket-velero"", ""app.kubernetes.io/version"": ""1.16.0"", ""helm.sh/chart"": ""velero-9.1.2"", ""name"": ""velero"", ""pod-template-hash"": ""6545c4bd47""}, ""annotations"": {""deployment.kubernetes.io/desired-replicas"": ""1"", ""deployment.kubernetes.io/max-replicas"": ""1"", ""deployment.kubernetes.io/revision"": ""1"", ""meta.helm.sh/release-name"": ""velero"", ""meta.helm.sh/release-namespace"": ""velero""}, ""ownerReferences"": [{""apiVersion"": ""apps/v1"", ""kind"": ""Deployment"", ""name"": ""mpokket-velero"", ""uid"": ""42e19d6d-3197-465b-a319-798da65e2e77"", ""controller"": true, ""blockOwnerDeletion"": true}], ""managedFields"": [{""manager"": ""kube-controller-manager"", ""operation"": ""Update"", ""apiVersion"": ""apps/v1"", ""time"": ""2025-05-19T12:02:59Z"", ""fieldsType"": ""FieldsV1"", ""fieldsV1"": {""f:metadata"": {""f:annotations"": {""."": {}, ""f:deployment.kubernetes.io/desired-replicas"": {}, ""f:deployment.kubernetes.io/max-replicas"": {}, ""f:deployment.kubernetes.io/revision"": {}, ""f:meta.helm.sh/release-name"": {}, ""f:meta.helm.sh/release-namespace"": {}}, ""f:labels"": {""."": {}, ""f:app.kubernetes.io/instance"": {}, ""f:app.kubernetes.io/managed-by"": {}, ""f:app.kubernetes.io/name"": {}, ""f:app.kubernetes.io/version"": {}, ""f:helm.sh/chart"": {}, ""f:name"": {}, ""f:pod-template-hash"": {}}, ""f:ownerReferences"": {""."": {}, ""k:{\""uid\"":\""42e19d6d-3197-465b-a319-798da65e2e77\""}"": {}}}, ""f:spec"": {""f:replicas"": {}, ""f:selector"": {}, ""f:template"": {""f:metadata"": {""f:annotations"": {""."": {}, ""f:checksum/secret"": {}, ""f:prometheus.io/path"": {}, ""f:prometheus.io/port"": {}, ""f:prometheus.io/scrape"": {}}, ""f:labels"": {""."": {}, ""f:app.kubernetes.io/instance"": {}, ""f:app.kubernetes.io/managed-by"": {}, ""f:app.kubernetes.io/name"": {}, ""f:app.kubernetes.io/version"": {}, ""f:helm.sh/chart"": {}, ""f:name"": {}, ""f:pod-template-hash"": {}}}, ""f:spec"": {""f:automountServiceAccountToken"": {}, ""f:containers"": {""k:{\""name\"":\""velero\""}"": {""."": {}, ""f:args"": {}, ""f:command"": {}, ""f:env"": {""."": {}, ""k:{\""name\"":\""ALIBABA_CLOUD_CREDENTIALS_FILE\""}"": {""."": {}, ""f:name"": {}, ""f:value"": {}}, ""k:{\""name\"":\""AWS_SHARED_CREDENTIALS_FILE\""}"": {""."": {}, ""f:name"": {}, ""f:value"": {}}, ""k:{\""name\"":\""AZURE_CREDENTIALS_FILE\""}"": {""."": {}, ""f:name"": {}, ""f:value"": {}}, ""k:{\""name\"":\""GOOGLE_APPLICATION_CREDENTIALS\""}"": {""."": {}, ""f:name"": {}, ""f:value"": {}}, ""k:{\""name\"":\""LD_LIBRARY_PATH\""}"": {""."": {}, ""f:name"": {}, ""f:value"": {}}, ""k:{\""name\"":\""VELERO_NAMESPACE\""}"": {""."": {}, ""f:name"": {}, ""f:valueFrom"": {""."": {}, ""f:fieldRef"": {}}}, ""k:{\""name\"":\""VELERO_SCRATCH_DIR\""}"": {""."": {}, ""f:name"": {}, ""f:value"": {}}}, ""f:image"": {}, ""f:imagePullPolicy"": {}, ""f:livenessProbe"": {""."": {}, ""f:failureThreshold"": {}, ""f:httpGet"": {""."": {}, ""f:path"": {}, ""f:port"": {}, ""f:scheme"": {}}, ""f:initialDelaySeconds"": {}, ""f:periodSeconds"": {}, ""f:successThreshold"": {}, ""f:timeoutSeconds"": {}}, ""f:name"": {}, ""f:ports"": {""."": {}, ""k:{\""containerPort\"":8085,\""protocol\"":\""TCP\""}"": {""."": {}, ""f:containerPort"": {}, ""f:name"": {}, ""f:protocol"": {}}}, ""f:readinessProbe"": {""."": {}, ""f:failureThreshold"": {}, ""f:httpGet"": {""."": {}, ""f:path"": {}, ""f:port"": {}, ""f:scheme"": {}}, ""f:initialDelaySeconds"": {}, ""f:periodSeconds"": {}, ""f:successThreshold"": {}, ""f:timeoutSeconds"": {}}, ""f:resources"": {""."": {}, ""f:limits"": {""."": {}, ""f:cpu"": {}, ""f:memory"": {}}, ""f:requests"": {""."": {}, ""f:cpu"": {}, ""f:memory"": {}}}, ""f:terminationMessagePath"": {}, ""f:terminationMessagePolicy"": {}, ""f:volumeMounts"": {""."": {}, ""k:{\""mountPath\"":\""/credentials\""}"": {""."": {}, ""f:mountPath"": {}, ""f:name"": {}}, ""k:{\""mountPath\"":\""/plugins\""}"": {""."": {}, ""f:mountPath"": {}, ""f:name"": {}}, ""k:{\""mountPath\"":\""/scratch\""}"": {""."": {}, ""f:mountPath"": {}, ""f:name"": {}}}}}, ""f:dnsPolicy"": {}, ""f:initContainers"": {""."": {}, ""k:{\""name\"":\""velero-plugin-for-aws\""}"": {""."": {}, ""f:image"": {}, ""f:imagePullPolicy"": {}, ""f:name"": {}, ""f:resources"": {}, ""f:terminationMessagePath"": {}, ""f:terminationMessagePolicy"": {}, ""f:volumeMounts"": {""."": {}, ""k:{\""mountPath\"":\""/target\""}"": {""."": {}, ""f:mountPath"": {}, ""f:name"": {}}}}}, ""f:restartPolicy"": {}, ""f:schedulerName"": {}, ""f:securityContext"": {}, ""f:serviceAccount"": {}, ""f:serviceAccountName"": {}, ""f:terminationGracePeriodSeconds"": {}, ""f:volumes"": {""."": {}, ""k:{\""name\"":\""cloud-credentials\""}"": {""."": {}, ""f:name"": {}, ""f:secret"": {""."": {}, ""f:defaultMode"": {}, ""f:secretName"": {}}}, ""k:{\""name\"":\""plugins\""}"": {""."": {}, ""f:emptyDir"": {}, ""f:name"": {}}, ""k:{\""name\"":\""scratch\""}"": {""."": {}, ""f:emptyDir"": {}, ""f:name"": {}}}}}}}}, {""manager"": ""kube-controller-manager"", ""operation"": ""Update"", ""apiVersion"": ""apps/v1"", ""time"": ""2026-01-31T00:01:06Z"", ""fieldsType"": ""FieldsV1"", ""fieldsV1"": {""f:status"": {""f:fullyLabeledReplicas"": {}, ""f:observedGeneration"": {}, ""f:replicas"": {}}}, ""subresource"": ""status""}]}, ""spec"": {""replicas"": 1, ""selector"": {""matchLabels"": {""app.kubernetes.io/instance"": ""velero"", ""app.kubernetes.io/name"": ""mpokket-velero"", ""pod-template-hash"": ""6545c4bd47""}}, ""template"": {""metadata"": {""creationTimestamp"": null, ""labels"": {""app.kubernetes.io/instance"": ""velero"", ""app.kubernetes.io/managed-by"": ""Helm"", ""app.kubernetes.io/name"": ""mpokket-velero"", ""app.kubernetes.io/version"": ""1.16.0"", ""helm.sh/chart"": ""velero-9.1.2"", ""name"": ""velero"", ""pod-template-hash"": ""6545c4bd47""}, ""annotations"": {""checksum/secret"": ""b9754ca4d83dab2f2e3ce5d2f763c69ed92c2298dc2737084680716557250af3"", ""prometheus.io/path"": ""/metrics"", ""prometheus.io/port"": ""8085"", ""prometheus.io/scrape"": ""true""}}, ""spec"": {""volumes"": [{""name"": ""cloud-credentials"", ""secret"": {""secretName"": ""mpokket-velero"", ""defaultMode"": 420}}, {""name"": ""plugins"", ""emptyDir"": {}}, {""name"": ""scratch"", ""emptyDir"": {}}], ""initContainers"": [{""name"": ""velero-plugin-for-aws"", ""image"": ""velero/velero-plugin-for-aws:v1.10.0"", ""resources"": {}, ""volumeMounts"": [{""name"": ""plugins"", ""mountPath"": ""/target""}], ""terminationMessagePath"": ""/dev/termination-log"", ""terminationMessagePolicy"": ""File"", ""imagePullPolicy"": ""IfNotPresent""}], ""containers"": [{""name"": ""velero"", ""image"": ""velero/velero:v1.16.0"", ""command"": [""/velero""], ""args"": [""server"", ""--uploader-type=kopia"", ""--keep-latest-maintenance-jobs=3""], ""ports"": [{""name"": ""http-monitoring"", ""containerPort"": 8085, ""protocol"": ""TCP""}], ""env"": [{""name"": ""VELERO_SCRATCH_DIR"", ""value"": ""/scratch""}, {""name"": ""VELERO_NAMESPACE"", ""valueFrom"": {""fieldRef"": {""apiVersion"": ""v1"", ""fieldPath"": ""metadata.namespace""}}}, {""name"": ""LD_LIBRARY_PATH"", ""value"": ""/plugins""}, {""name"": ""AWS_SHARED_CREDENTIALS_FILE"", ""value"": ""/credentials/cloud""}, {""name"": ""GOOGLE_APPLICATION_CREDENTIALS"", ""value"": ""/credentials/cloud""}, {""name"": ""AZURE_CREDENTIALS_FILE"", ""value"": ""/credentials/cloud""}, {""name"": ""ALIBABA_CLOUD_CREDENTIALS_FILE"", ""value"": ""/credentials/cloud""}], ""resources"": {""limits"": {""cpu"": ""100m"", ""memory"": ""128Mi""}, ""requests"": {""cpu"": ""100m"", ""memory"": ""128Mi""}}, ""volumeMounts"": [{""name"": ""plugins"", ""mountPath"": ""/plugins""}, {""name"": ""cloud-credentials"", ""mountPath"": ""/credentials""}, {""name"": ""scratch"", ""mountPath"": ""/scratch""}], ""livenessProbe"": {""httpGet"": {""path"": ""/metrics"", ""port"": ""http-monitoring"", ""scheme"": ""HTTP""}, ""initialDelaySeconds"": 10, ""timeoutSeconds"": 5, ""periodSeconds"": 30, ""successThreshold"": 1, ""failureThreshold"": 5}, ""readinessProbe"": {""httpGet"": {""path"": ""/metrics"", ""port"": ""http-monitoring"", ""scheme"": ""HTTP""}, ""initialDelaySeconds"": 10, ""timeoutSeconds"": 5, ""periodSeconds"": 30, ""successThreshold"": 1, ""failureThreshold"": 5}, ""terminationMessagePath"": ""/dev/termination-log"", ""terminationMessagePolicy"": ""File"", ""imagePullPolicy"": ""IfNotPresent""}], ""restartPolicy"": ""Always"", ""terminationGracePeriodSeconds"": 3600, ""dnsPolicy"": ""ClusterFirst"", ""serviceAccountName"": ""mpokket-velero-server"", ""serviceAccount"": ""mpokket-velero-server"", ""automountServiceAccountToken"": true, ""securityContext"": {}, ""schedulerName"": ""default-scheduler""}}}, ""status"": {""replicas"": 1, ""fullyLabeledReplicas"": 1, ""observedGeneration"": 1}}, ""requestReceivedTimestamp"": ""2026-02-01T00:00:53.340869Z"", ""stageTimestamp"": ""2026-02-01T00:00:53.352155Z"", ""annotations"": {""authorization.k8s.io/decision"": ""allow"", ""authorization.k8s.io/reason"": ""RBAC: allowed by ClusterRoleBinding \""system:controller:replicaset-controller\"" of ClusterRole \""system:controller:replicaset-controller\"" to ServiceAccount \""replicaset-controller/kube-system\""""}}"
